,game_id,date,team,opp,result,win,pt_diff,ortg,zone,fgm,fga,fg%
1784,344,4/26/21,PHI,OKC,W 121-90,1,31,117.4,Right Corner 3,5,5,1
1785,345,4/26/21,SAC,DAL,W 113-106,1,7,122.6,Right Corner 3,2,4,0.5
1786,346,4/26/21,CLE,TOR,L 96-112,0,-16,103.6,Right Corner 3,3,6,0.5
1787,347,4/26/21,TOR,CLE,W 112-96,1,16,120.9,Right Corner 3,1,6,0.166666667
1788,348,4/26/21,WAS,SAS,L 143-146 (OT),0,-3,133,Right Corner 3,2,4,0.5
1789,349,4/25/21,ATL,MIL,W 111-104,1,7,112.1,Right Corner 3,2,8,0.25
1790,350,4/25/21,BKN,PHX,W 128-119,1,9,133.5,Right Corner 3,2,3,0.666666667
1791,351,4/25/21,BOS,CHA,L 104-125,0,-21,107.2,Right Corner 3,4,7,0.571428571
1792,352,4/25/21,GSW,SAC,W 117-113,1,4,119.2,Right Corner 3,0,3,0
1793,353,4/24/21,HOU,DEN,L 116-129,0,-13,113.2,Right Corner 3,1,3,0.333333333
1794,354,4/24/21,DET,IND,L 109-115,0,-6,104.6,Right Corner 3,1,5,0.2
1795,355,4/24/21,MIA,CHI,W 106-101,1,5,113.4,Right Corner 3,2,5,0.4
1796,356,4/24/21,NYK,TOR,W 120-103,1,17,130.3,Right Corner 3,2,6,0.333333333
1797,357,4/24/21,MIN,UTA,W 101-96,1,5,102.3,Right Corner 3,0,3,0
1798,358,4/23/21,LAC,HOU,W 109-104,1,5,106,Right Corner 3,1,5,0.2
1799,359,4/21/21,LAC,MEM,W 117-105,1,12,121.7,Right Corner 3,2,3,0.666666667
1800,0,5/16/21,ATL,HOU,W 124-95,1,29,121.4,Above the Break 3,3,14,0.214285714
1801,1,5/16/21,HOU,ATL,L 95-124,0,-29,93,Above the Break 3,14,50,0.28
1802,2,5/16/21,BKN,CLE,W 123-109,1,14,125.1,Above the Break 3,12,25,0.48
1803,3,5/16/21,CLE,BKN,L 109-123,0,-14,110.9,Above the Break 3,12,34,0.352941176
1804,4,5/16/21,CHI,MIL,W 118-112,1,6,116.1,Above the Break 3,12,28,0.428571429
1805,5,5/16/21,MIL,CHI,L 112-118,0,-6,110.2,Above the Break 3,11,32,0.34375
1806,6,5/16/21,DET,MIA,L 107-120,0,-13,108.8,Above the Break 3,10,29,0.344827586
1807,7,5/16/21,MIA,DET,W 120-107,1,13,122,Above the Break 3,10,24,0.416666667
1808,8,5/16/21,GSW,MEM,W 113-101,1,12,117.4,Above the Break 3,12,35,0.342857143
1809,9,5/16/21,MEM,GSW,L 101-113,0,-12,105,Above the Break 3,5,23,0.217391304
1810,10,5/16/21,DAL,MIN,L 121-136,0,-15,123,Above the Break 3,14,28,0.5
1811,11,5/16/21,MIN,DAL,W 136-121,1,15,138.3,Above the Break 3,11,28,0.392857143
1812,12,5/16/21,LAL,NOP,W 110-98,1,12,109.6,Above the Break 3,9,27,0.333333333
1813,13,5/16/21,NOP,LAL,L 98-110,0,-12,97.6,Above the Break 3,8,18,0.444444444
1814,14,5/16/21,BOS,NYK,L 92-96,0,-4,99.3,Above the Break 3,10,30,0.333333333
1815,15,5/16/21,NYK,BOS,W 96-92,1,4,103.7,Above the Break 3,10,19,0.526315789
1816,16,5/16/21,LAC,OKC,L 112-117,0,-5,114.3,Above the Break 3,7,37,0.189189189
1817,17,5/16/21,OKC,LAC,W 117-112,1,5,119.4,Above the Break 3,8,25,0.32
1818,18,5/16/21,ORL,PHI,L 117-128,0,-11,115.1,Above the Break 3,8,22,0.363636364
1819,19,5/16/21,PHI,ORL,W 128-117,1,11,125.9,Above the Break 3,15,31,0.483870968
1820,20,5/16/21,DEN,POR,L 116-132,0,-16,118.5,Above the Break 3,12,29,0.413793103
1821,21,5/16/21,POR,DEN,W 132-116,1,16,134.8,Above the Break 3,11,33,0.333333333
1822,22,5/16/21,SAC,UTA,L 99-121,0,-22,97.9,Above the Break 3,7,23,0.304347826
1823,23,5/16/21,UTA,SAC,W 121-99,1,22,119.6,Above the Break 3,11,27,0.407407407
1824,24,5/16/21,PHX,SAS,W 123-121,1,2,119.7,Above the Break 3,9,28,0.321428571
1825,25,5/16/21,SAS,PHX,L 121-123,0,-2,117.7,Above the Break 3,4,18,0.222222222
1826,26,5/16/21,IND,TOR,W 125-113,1,12,121.9,Above the Break 3,8,24,0.333333333
1827,27,5/16/21,TOR,IND,L 113-125,0,-12,110.2,Above the Break 3,11,32,0.34375
1828,28,5/16/21,CHA,WAS,L 110-115,0,-5,107.6,Above the Break 3,8,32,0.25
1829,29,5/16/21,WAS,CHA,W 115-110,1,5,112.5,Above the Break 3,10,24,0.416666667
1830,30,5/15/21,BKN,CHI,W 105-91,1,14,113.2,Above the Break 3,10,27,0.37037037
1831,31,5/15/21,CHI,BKN,L 91-105,0,-14,98.1,Above the Break 3,10,38,0.263157895
1832,32,5/15/21,IND,LAL,L 115-122,0,-7,114.4,Above the Break 3,7,24,0.291666667
1833,33,5/15/21,LAL,IND,W 122-115,1,7,121.4,Above the Break 3,10,21,0.476190476
1834,34,5/15/21,MIA,MIL,L 108-122,0,-14,107.9,Above the Break 3,17,38,0.447368421
1835,35,5/15/21,MIL,MIA,W 122-108,1,14,121.9,Above the Break 3,13,29,0.448275862
1836,36,5/15/21,BOS,MIN,W 124-108,1,16,122,Above the Break 3,14,33,0.424242424
1837,37,5/15/21,MIN,BOS,L 108-124,0,-16,106.3,Above the Break 3,2,28,0.071428571
1838,38,5/15/21,CHA,NYK,L 109-118 (OT),0,-9,110.3,Above the Break 3,10,36,0.277777778
1839,39,5/15/21,NYK,CHA,W 118-109 (OT),1,9,119.4,Above the Break 3,8,25,0.32
1840,40,5/15/21,PHX,SAS,W 140-103,1,37,132.8,Above the Break 3,13,26,0.5
1841,41,5/15/21,SAS,PHX,L 103-140,0,-37,97.7,Above the Break 3,4,23,0.173913043
1842,42,5/14/21,DAL,TOR,W 114-110,1,4,118.6,Above the Break 3,7,30,0.233333333
1843,43,5/14/21,TOR,DAL,L 110-114,0,-4,114.5,Above the Break 3,11,33,0.333333333
1844,44,5/14/21,DEN,DET,W 104-91,1,13,113.1,Above the Break 3,5,24,0.208333333
1845,45,5/14/21,DET,DEN,L 91-104,0,-13,99,Above the Break 3,4,26,0.153846154
1846,46,5/14/21,GSW,NOP,W 125-122,1,3,120.5,Above the Break 3,14,33,0.424242424
1847,47,5/14/21,NOP,GSW,L 122-125,0,-3,117.7,Above the Break 3,7,19,0.368421053
1848,48,5/14/21,HOU,LAC,W 122-115,1,7,120,Above the Break 3,13,33,0.393939394
1849,49,5/14/21,LAC,HOU,L 115-122,0,-7,113.1,Above the Break 3,6,27,0.222222222
1850,50,5/14/21,MEM,SAC,W 107-106,1,1,105.6,Above the Break 3,10,26,0.384615385
1851,51,5/14/21,SAC,MEM,L 106-107,0,-1,104.7,Above the Break 3,7,34,0.205882353
1852,52,5/14/21,OKC,UTA,L 93-109,0,-16,98.9,Above the Break 3,3,14,0.214285714
1853,53,5/14/21,UTA,OKC,W 109-93,1,16,115.9,Above the Break 3,8,28,0.285714286
1854,54,5/14/21,ORL,PHI,L 97-122,0,-25,100.9,Above the Break 3,8,22,0.363636364
1855,55,5/14/21,PHI,ORL,W 122-97,1,25,126.9,Above the Break 3,11,21,0.523809524
1856,56,5/14/21,CLE,WAS,L 105-120,0,-15,103.7,Above the Break 3,9,31,0.290322581
1857,57,5/14/21,WAS,CLE,W 120-105,1,15,118.5,Above the Break 3,5,22,0.227272727
1858,58,5/13/21,ATL,ORL,W 116-93,1,23,121.2,Above the Break 3,13,31,0.419354839
1859,59,5/13/21,ORL,ATL,L 93-116,0,-23,97.2,Above the Break 3,9,26,0.346153846
1860,60,5/13/21,CHI,TOR,W 114-102,1,12,117.6,Above the Break 3,13,30,0.433333333
1861,61,5/13/21,TOR,CHI,L 102-114,0,-12,105.2,Above the Break 3,11,33,0.333333333
1862,62,5/13/21,CHA,LAC,L 90-113,0,-23,98,Above the Break 3,8,26,0.307692308
1863,63,5/13/21,LAC,CHA,W 113-90,1,23,123,Above the Break 3,16,36,0.444444444
1864,64,5/13/21,IND,MIL,L 133-142,0,-9,123.4,Above the Break 3,16,32,0.5
1865,65,5/13/21,MIL,IND,W 142-133,1,9,131.7,Above the Break 3,8,23,0.347826087
1866,66,5/13/21,MEM,SAC,W 116-110,1,6,119.3,Above the Break 3,6,23,0.260869565
1867,67,5/13/21,SAC,MEM,L 110-116,0,-6,113.1,Above the Break 3,15,36,0.416666667
1868,68,5/13/21,MIA,PHI,W 106-94,1,12,120.4,Above the Break 3,8,28,0.285714286
1869,69,5/13/21,PHI,MIA,L 94-106,0,-12,106.8,Above the Break 3,4,14,0.285714286
1870,70,5/13/21,DEN,MIN,W 114-103,1,11,118.1,Above the Break 3,9,26,0.346153846
1871,71,5/13/21,MIN,DEN,L 103-114,0,-11,106.7,Above the Break 3,12,29,0.413793103
1872,72,5/13/21,NYK,SAS,W 102-98,1,4,108.2,Above the Break 3,7,26,0.269230769
1873,73,5/13/21,SAS,NYK,L 98-102,0,-4,103.9,Above the Break 3,5,14,0.357142857
1874,74,5/13/21,PHX,POR,W 118-117,1,1,119.5,Above the Break 3,9,24,0.375
1875,75,5/13/21,POR,PHX,L 117-118,0,-1,118.5,Above the Break 3,9,24,0.375
1876,76,5/12/21,ATL,WAS,W 120-116,1,4,115,Above the Break 3,5,26,0.192307692
1877,77,5/12/21,WAS,ATL,L 116-120,0,-4,111.1,Above the Break 3,8,20,0.4
1878,78,5/12/21,BKN,SAS,W 128-116,1,12,128.1,Above the Break 3,8,18,0.444444444
1879,79,5/12/21,SAS,BKN,L 116-128,0,-12,116.1,Above the Break 3,7,24,0.291666667
1880,80,5/12/21,BOS,CLE,L 94-102,0,-8,95.8,Above the Break 3,11,33,0.333333333
1881,81,5/12/21,CLE,BOS,W 102-94,1,8,103.9,Above the Break 3,8,22,0.363636364
1882,82,5/12/21,DAL,NOP,W 125-107,1,18,123.2,Above the Break 3,11,36,0.305555556
1883,83,5/12/21,NOP,DAL,L 107-125,0,-18,105.4,Above the Break 3,6,23,0.260869565
1884,84,5/12/21,HOU,LAL,L 122-124,0,-2,119.2,Above the Break 3,16,38,0.421052632
1885,85,5/12/21,LAL,HOU,W 124-122,1,2,121.2,Above the Break 3,6,18,0.333333333
1886,86,5/12/21,POR,UTA,W 105-98,1,7,118,Above the Break 3,12,30,0.4
1887,87,5/12/21,UTA,POR,L 98-105,0,-7,110.2,Above the Break 3,9,27,0.333333333
1888,88,5/11/21,BOS,MIA,L 121-129,0,-8,120.9,Above the Break 3,13,30,0.433333333
1889,89,5/11/21,MIA,BOS,W 129-121,1,8,128.9,Above the Break 3,15,26,0.576923077
1890,90,5/11/21,BKN,CHI,W 115-107,1,8,120.9,Above the Break 3,10,24,0.416666667
1891,91,5/11/21,CHI,BKN,L 107-115,0,-8,112.5,Above the Break 3,16,39,0.41025641
1892,92,5/11/21,CHA,DEN,L 112-117,0,-5,113.2,Above the Break 3,7,29,0.24137931
1893,93,5/11/21,DEN,CHA,W 117-112,1,5,118.2,Above the Break 3,10,24,0.416666667
1894,94,5/11/21,DET,MIN,L 100-119,0,-19,92.6,Above the Break 3,8,18,0.444444444
1895,95,5/11/21,MIN,DET,W 119-100,1,19,110.2,Above the Break 3,13,38,0.342105263
1896,96,5/11/21,GSW,PHX,W 122-116,1,6,131.1,Above the Break 3,8,29,0.275862069
1897,97,5/11/21,PHX,GSW,L 116-122,0,-6,124.6,Above the Break 3,14,28,0.5
1898,98,5/11/21,IND,PHI,W 103-94,1,9,108.1,Above the Break 3,9,30,0.3
1899,99,5/11/21,PHI,IND,L 94-103,0,-9,98.6,Above the Break 3,5,15,0.333333333
1900,100,5/11/21,LAL,NYK,W 101-99 (OT),1,2,102.1,Above the Break 3,7,15,0.466666667
1901,101,5/11/21,NYK,LAL,L 99-101 (OT),0,-2,100.1,Above the Break 3,8,22,0.363636364
1902,102,5/11/21,DAL,MEM,L 104-133,0,-29,112.3,Above the Break 3,8,31,0.258064516
1903,103,5/11/21,MEM,DAL,W 133-104,1,29,143.6,Above the Break 3,14,28,0.5
1904,104,5/11/21,MIL,ORL,W 114-102,1,12,110.5,Above the Break 3,8,30,0.266666667
1905,105,5/11/21,ORL,MIL,L 102-114,0,-12,98.8,Above the Break 3,7,26,0.269230769
1906,106,5/11/21,OKC,SAC,L 106-122,0,-16,103.3,Above the Break 3,5,17,0.294117647
1907,107,5/11/21,SAC,OKC,W 122-106,1,16,118.8,Above the Break 3,13,25,0.52
1908,108,5/11/21,LAC,TOR,W 115-96,1,19,120.9,Above the Break 3,10,21,0.476190476
1909,109,5/11/21,TOR,LAC,L 96-115,0,-19,100.9,Above the Break 3,9,30,0.3
1910,110,5/10/21,ATL,WAS,W 125-124,1,1,119.8,Above the Break 3,6,22,0.272727273
1911,111,5/10/21,WAS,ATL,L 124-125,0,-1,118.9,Above the Break 3,10,22,0.454545455
1912,112,5/10/21,CLE,IND,L 102-111,0,-9,106.6,Above the Break 3,9,30,0.3
1913,113,5/10/21,IND,CLE,W 111-102,1,9,116,Above the Break 3,7,18,0.388888889
1914,114,5/10/21,GSW,UTA,W 119-116,1,3,120.9,Above the Break 3,11,31,0.35483871
1915,115,5/10/21,UTA,GSW,L 116-119,0,-3,117.9,Above the Break 3,10,33,0.303030303
1916,116,5/10/21,MEM,NOP,W 115-110,1,5,113.2,Above the Break 3,8,26,0.307692308
1917,117,5/10/21,NOP,MEM,L 110-115,0,-5,108.2,Above the Break 3,6,17,0.352941176
1918,118,5/10/21,HOU,POR,L 129-140,0,-11,126,Above the Break 3,14,28,0.5
1919,119,5/10/21,POR,HOU,W 140-129,1,11,136.8,Above the Break 3,13,32,0.40625
1920,120,5/10/21,MIL,SAS,L 125-146,0,-21,121.8,Above the Break 3,11,33,0.333333333
1921,121,5/10/21,SAS,MIL,W 146-125,1,21,142.3,Above the Break 3,15,24,0.625
1922,122,5/9/21,BOS,MIA,L 124-130,0,-6,124.8,Above the Break 3,11,27,0.407407407
1923,123,5/9/21,MIA,BOS,W 130-124,1,6,130.8,Above the Break 3,12,25,0.48
1924,124,5/9/21,CHA,NOP,L 110-112,0,-2,105.1,Above the Break 3,9,23,0.391304348
1925,125,5/9/21,NOP,CHA,W 112-110,1,2,107,Above the Break 3,8,25,0.32
1926,126,5/9/21,CLE,DAL,L 97-124,0,-27,98.6,Above the Break 3,11,26,0.423076923
1927,127,5/9/21,DAL,CLE,W 124-97,1,27,126.1,Above the Break 3,14,33,0.424242424
1928,128,5/9/21,CHI,DET,W 108-96,1,12,115.4,Above the Break 3,6,24,0.25
1929,129,5/9/21,DET,CHI,L 96-108,0,-12,102.6,Above the Break 3,8,20,0.4
1930,130,5/9/21,LAC,NYK,L 100-106,0,-6,104.5,Above the Break 3,6,26,0.230769231
1931,131,5/9/21,NYK,LAC,W 106-100,1,6,110.8,Above the Break 3,7,19,0.368421053
1932,132,5/9/21,LAL,PHX,W 123-110,1,13,129.8,Above the Break 3,4,17,0.235294118
1933,133,5/9/21,PHX,LAL,L 110-123,0,-13,116.1,Above the Break 3,8,17,0.470588235
1934,134,5/9/21,MIN,ORL,W 128-96,1,32,124.9,Above the Break 3,12,35,0.342857143
1935,135,5/9/21,ORL,MIN,L 96-128,0,-32,93.6,Above the Break 3,9,32,0.28125
1936,136,5/9/21,OKC,SAC,L 98-126,0,-28,98.1,Above the Break 3,8,27,0.296296296
1937,137,5/9/21,SAC,OKC,W 126-98,1,28,126.1,Above the Break 3,9,24,0.375
1938,138,5/8/21,BKN,DEN,W 125-119,1,6,128.3,Above the Break 3,10,23,0.434782609
1939,139,5/8/21,DEN,BKN,L 119-125,0,-6,122.2,Above the Break 3,11,34,0.323529412
1940,140,5/8/21,GSW,OKC,W 136-97,1,39,131.4,Above the Break 3,25,45,0.555555556
1941,141,5/8/21,OKC,GSW,L 97-136,0,-39,93.7,Above the Break 3,6,30,0.2
1942,142,5/8/21,IND,WAS,L 132-133 (OT),0,-1,110.1,Above the Break 3,7,25,0.28
1943,143,5/8/21,WAS,IND,W 133-132 (OT),1,1,110.9,Above the Break 3,6,22,0.272727273
1944,144,5/8/21,DET,PHI,L 104-118,0,-14,107.8,Above the Break 3,8,27,0.296296296
1945,145,5/8/21,PHI,DET,W 118-104,1,14,122.3,Above the Break 3,4,16,0.25
1946,146,5/8/21,POR,SAS,W 124-102,1,22,124.9,Above the Break 3,9,27,0.333333333
1947,147,5/8/21,SAS,POR,L 102-124,0,-22,102.8,Above the Break 3,7,22,0.318181818
1948,148,5/8/21,MEM,TOR,W 109-99,1,10,110.5,Above the Break 3,7,24,0.291666667
1949,149,5/8/21,TOR,MEM,L 99-109,0,-10,100.3,Above the Break 3,9,27,0.333333333
1950,150,5/8/21,HOU,UTA,L 116-124,0,-8,113.2,Above the Break 3,15,44,0.340909091
1951,151,5/8/21,UTA,HOU,W 124-116,1,8,121,Above the Break 3,8,22,0.363636364
1952,152,5/7/21,BOS,CHI,L 99-121,0,-22,102.4,Above the Break 3,9,36,0.25
1953,153,5/7/21,CHI,BOS,W 121-99,1,22,125.2,Above the Break 3,11,29,0.379310345
1954,154,5/7/21,CHA,ORL,W 122-112,1,10,121.7,Above the Break 3,7,28,0.25
1955,155,5/7/21,ORL,CHA,L 112-122,0,-10,111.7,Above the Break 3,9,27,0.333333333
1956,156,5/7/21,CLE,DAL,L 90-110,0,-20,97,Above the Break 3,6,22,0.272727273
1957,157,5/7/21,DAL,CLE,W 110-90,1,20,118.6,Above the Break 3,3,16,0.1875
1958,158,5/7/21,MIA,MIN,W 121-112,1,9,118.4,Above the Break 3,10,20,0.5
1959,159,5/7/21,MIN,MIA,L 112-121,0,-9,109.6,Above the Break 3,9,28,0.321428571
1960,160,5/7/21,HOU,MIL,L 133-141,0,-8,121.7,Above the Break 3,19,46,0.413043478
1961,161,5/7/21,MIL,HOU,W 141-133,1,8,129.1,Above the Break 3,14,33,0.424242424
1962,162,5/7/21,NOP,PHI,L 107-109,0,-2,107.2,Above the Break 3,7,27,0.259259259
1963,163,5/7/21,PHI,NOP,W 109-107,1,2,109.2,Above the Break 3,12,29,0.413793103
1964,164,5/7/21,NYK,PHX,L 105-128,0,-23,106.2,Above the Break 3,5,21,0.238095238
1965,165,5/7/21,PHX,NYK,W 128-105,1,23,129.5,Above the Break 3,9,24,0.375
1966,166,5/7/21,LAL,POR,L 101-106,0,-5,102.4,Above the Break 3,10,18,0.555555556
1967,167,5/7/21,POR,LAL,W 106-101,1,5,107.4,Above the Break 3,9,30,0.3
1968,168,5/7/21,SAC,SAS,L 104-113,0,-9,102.6,Above the Break 3,13,30,0.433333333
1969,169,5/7/21,SAS,SAC,W 113-104,1,9,111.5,Above the Break 3,2,16,0.125
1970,170,5/7/21,DEN,UTA,L 120-127,0,-7,123.5,Above the Break 3,17,30,0.566666667
1971,171,5/7/21,UTA,DEN,W 127-120,1,7,130.7,Above the Break 3,17,33,0.515151515
1972,172,5/6/21,CHI,CHA,W 120-99,1,21,121.1,Above the Break 3,14,29,0.482758621
1973,173,5/6/21,CHA,CHI,L 99-120,0,-21,99.9,Above the Break 3,13,29,0.448275862
1974,174,5/6/21,BKN,DAL,L 109-113,0,-4,108.1,Above the Break 3,13,33,0.393939394
1975,175,5/6/21,DAL,BKN,W 113-109,1,4,112,Above the Break 3,14,28,0.5
1976,176,5/6/21,DET,MEM,W 111-97,1,14,116.7,Above the Break 3,7,24,0.291666667
1977,177,5/6/21,MEM,DET,L 97-111,0,-14,102,Above the Break 3,8,32,0.25
1978,178,5/6/21,GSW,OKC,W 118-97,1,21,119.6,Above the Break 3,14,39,0.358974359
1979,179,5/6/21,OKC,GSW,L 97-118,0,-21,98.4,Above the Break 3,9,37,0.243243243
1980,180,5/6/21,ATL,IND,L 126-133,0,-7,122.3,Above the Break 3,14,33,0.424242424
1981,181,5/6/21,IND,ATL,W 133-126,1,7,129.1,Above the Break 3,6,15,0.4
1982,182,5/6/21,LAC,LAL,W 118-94,1,24,121.4,Above the Break 3,12,27,0.444444444
1983,183,5/6/21,LAL,LAC,L 94-118,0,-24,96.7,Above the Break 3,8,33,0.242424242
1984,184,5/6/21,TOR,WAS,L 129-131 (OT),0,-2,119,Above the Break 3,9,25,0.36
1985,185,5/6/21,WAS,TOR,W 131-129 (OT),1,2,120.8,Above the Break 3,11,22,0.5
1986,186,5/5/21,ATL,PHX,W 135-103,1,32,149.1,Above the Break 3,9,19,0.473684211
1987,187,5/5/21,PHX,ATL,L 103-135,0,-32,113.8,Above the Break 3,8,22,0.363636364
1988,188,5/5/21,CLE,POR,L 105-141,0,-36,105.9,Above the Break 3,9,29,0.310344828
1989,189,5/5/21,POR,CLE,W 141-105,1,36,142.2,Above the Break 3,16,31,0.516129032
1990,190,5/5/21,DEN,NYK,W 113-97,1,16,108.7,Above the Break 3,10,32,0.3125
1991,191,5/5/21,NYK,DEN,L 97-113,0,-16,93.3,Above the Break 3,10,30,0.333333333
1992,192,5/5/21,HOU,PHI,L 115-135,0,-20,116.5,Above the Break 3,13,37,0.351351351
1993,193,5/5/21,PHI,HOU,W 135-115,1,20,136.8,Above the Break 3,8,23,0.347826087
1994,194,5/5/21,IND,SAC,L 93-104,0,-11,93.4,Above the Break 3,7,19,0.368421053
1995,195,5/5/21,SAC,IND,W 104-93,1,11,104.5,Above the Break 3,7,22,0.318181818
1996,196,5/5/21,MIL,WAS,W 135-134,1,1,124.8,Above the Break 3,15,29,0.517241379
1997,197,5/5/21,WAS,MIL,L 134-135,0,-1,123.8,Above the Break 3,6,16,0.375
1998,198,5/5/21,MEM,MIN,W 139-135,1,4,131.5,Above the Break 3,10,17,0.588235294
1999,199,5/5/21,MIN,MEM,L 135-139,0,-4,127.8,Above the Break 3,17,35,0.485714286
2000,200,5/5/21,BOS,ORL,W 132-96,1,36,130,Above the Break 3,17,36,0.472222222
2001,201,5/5/21,ORL,BOS,L 96-132,0,-36,94.6,Above the Break 3,6,23,0.260869565
2002,202,5/5/21,SAS,UTA,L 94-126,0,-32,95.9,Above the Break 3,6,21,0.285714286
2003,203,5/5/21,UTA,SAS,W 126-94,1,32,128.5,Above the Break 3,13,28,0.464285714
2004,204,5/4/21,CLE,PHX,L 118-134 (OT),0,-16,112.2,Above the Break 3,9,21,0.428571429
2005,205,5/4/21,PHX,CLE,W 134-118 (OT),1,16,127.5,Above the Break 3,6,20,0.3
2006,206,5/4/21,CHA,DET,W 102-99,1,3,108.8,Above the Break 3,5,23,0.217391304
2007,207,5/4/21,DET,CHA,L 99-102,0,-3,105.6,Above the Break 3,7,20,0.35
2008,208,5/4/21,LAC,TOR,W 105-100,1,5,110.5,Above the Break 3,8,20,0.4
2009,209,5/4/21,TOR,LAC,L 100-105,0,-5,105.2,Above the Break 3,9,25,0.36
2010,210,5/4/21,DAL,MIA,W 127-113,1,14,133.9,Above the Break 3,18,41,0.43902439
2011,211,5/4/21,MIA,DAL,L 113-127,0,-14,119.1,Above the Break 3,16,34,0.470588235
2012,212,5/4/21,BKN,MIL,L 118-124,0,-6,115.6,Above the Break 3,14,35,0.4
2013,213,5/4/21,MIL,BKN,W 124-118,1,6,121.5,Above the Break 3,12,29,0.413793103
2014,214,5/4/21,GSW,NOP,L 103-108,0,-5,99.8,Above the Break 3,15,39,0.384615385
2015,215,5/4/21,NOP,GSW,W 108-103,1,5,104.6,Above the Break 3,10,22,0.454545455
2016,216,5/4/21,OKC,SAC,L 99-103,0,-4,99.4,Above the Break 3,9,30,0.3
2017,217,5/4/21,SAC,OKC,W 103-99,1,4,103.4,Above the Break 3,9,33,0.272727273
2018,218,5/3/21,ATL,POR,W 123-114,1,9,125.3,Above the Break 3,12,30,0.4
2019,219,5/3/21,POR,ATL,L 114-123,0,-9,116.2,Above the Break 3,15,35,0.428571429
2020,220,5/3/21,CHI,PHI,L 94-106,0,-12,101,Above the Break 3,6,26,0.230769231
2021,221,5/3/21,PHI,CHI,W 106-94,1,12,113.9,Above the Break 3,4,15,0.266666667
2022,222,5/3/21,DET,ORL,L 112-119,0,-7,114.1,Above the Break 3,7,29,0.24137931
2023,223,5/3/21,ORL,DET,W 119-112,1,7,121.3,Above the Break 3,8,19,0.421052632
2024,224,5/3/21,DEN,LAL,L 89-93,0,-4,94.6,Above the Break 3,5,22,0.227272727
2025,225,5/3/21,LAL,DEN,W 93-89,1,4,98.8,Above the Break 3,10,23,0.434782609
2026,226,5/3/21,MEM,NYK,L 104-118,0,-14,110.6,Above the Break 3,11,28,0.392857143
2027,227,5/3/21,NYK,MEM,W 118-104,1,14,125.4,Above the Break 3,8,19,0.421052632
2028,228,5/3/21,GSW,NOP,W 123-108,1,15,119.8,Above the Break 3,12,33,0.363636364
2029,229,5/3/21,NOP,GSW,L 108-123,0,-15,105.2,Above the Break 3,3,18,0.166666667
2030,230,5/3/21,SAS,UTA,L 99-110,0,-11,103.3,Above the Break 3,5,16,0.3125
2031,231,5/3/21,UTA,SAS,W 110-99,1,11,114.7,Above the Break 3,7,22,0.318181818
2032,232,5/3/21,IND,WAS,L 141-154,0,-13,119.3,Above the Break 3,8,20,0.4
2033,233,5/3/21,WAS,IND,W 154-141,1,13,130.3,Above the Break 3,5,15,0.333333333
2034,234,5/2/21,BOS,POR,L 119-129,0,-10,117.5,Above the Break 3,19,37,0.513513514
2035,235,5/2/21,POR,BOS,W 129-119,1,10,127.4,Above the Break 3,17,34,0.5
2036,236,5/2/21,CHA,MIA,L 111-121,0,-10,115.3,Above the Break 3,12,26,0.461538462
2037,237,5/2/21,MIA,CHA,W 121-111,1,10,125.7,Above the Break 3,9,30,0.3
2038,238,5/2/21,DAL,SAC,L 99-111,0,-12,103.2,Above the Break 3,5,24,0.208333333
2039,239,5/2/21,SAC,DAL,W 111-99,1,12,115.8,Above the Break 3,9,21,0.428571429
2040,240,5/2/21,HOU,NYK,L 97-122,0,-25,100.6,Above the Break 3,6,25,0.24
2041,241,5/2/21,NYK,HOU,W 122-97,1,25,126.6,Above the Break 3,10,23,0.434782609
2042,242,5/2/21,LAL,TOR,L 114-121,0,-7,109.8,Above the Break 3,9,23,0.391304348
2043,243,5/2/21,TOR,LAL,W 121-114,1,7,116.5,Above the Break 3,13,31,0.419354839
2044,244,5/2/21,BKN,MIL,L 114-117,0,-3,110.5,Above the Break 3,14,37,0.378378378
2045,245,5/2/21,MIL,BKN,W 117-114,1,3,113.4,Above the Break 3,13,31,0.419354839
2046,246,5/2/21,OKC,PHX,L 120-123,0,-3,123.2,Above the Break 3,12,28,0.428571429
2047,247,5/2/21,PHX,OKC,W 123-120,1,3,126.3,Above the Break 3,10,22,0.454545455
2048,248,5/2/21,PHI,SAS,W 113-111 (OT),1,2,110.1,Above the Break 3,10,22,0.454545455
2049,249,5/2/21,SAS,PHI,L 111-113 (OT),0,-2,108.1,Above the Break 3,10,26,0.384615385
2050,250,5/1/21,ATL,CHI,W 108-97,1,11,114.6,Above the Break 3,12,27,0.444444444
2051,251,5/1/21,CHI,ATL,L 97-108,0,-11,103,Above the Break 3,5,19,0.263157895
2052,252,5/1/21,CHA,DET,W 107-94,1,13,114.4,Above the Break 3,9,24,0.375
2053,253,5/1/21,DET,CHA,L 94-107,0,-13,100.5,Above the Break 3,9,27,0.333333333
2054,254,5/1/21,CLE,MIA,L 107-124,0,-17,119.4,Above the Break 3,11,30,0.366666667
2055,255,5/1/21,MIA,CLE,W 124-107,1,17,138.4,Above the Break 3,12,24,0.5
2056,256,5/1/21,DAL,WAS,W 125-124,1,1,126.8,Above the Break 3,12,25,0.48
2057,257,5/1/21,WAS,DAL,L 124-125,0,-1,125.8,Above the Break 3,6,15,0.4
