index,game_id,date,team,team_id,opp,result,pts,opp_pts,pt_diff,ortg,win,player_id,player_name,nickname,team_id,team_abbreviation,age,zone,fgm,fga,fg%
48,0,5/16/21,ATL,1610612737,HOU,W 124-95,124,95,29,121.4,1,1630219,Skylar Mays,Skylar,1610612737,ATL,23,Restricted Area,5,6,0.833
49,0,5/16/21,ATL,1610612737,HOU,W 124-95,124,95,29,121.4,1,1630219,Skylar Mays,Skylar,1610612737,ATL,23,In The Paint (Non-RA),0,0,0
50,0,5/16/21,ATL,1610612737,HOU,W 124-95,124,95,29,121.4,1,1630219,Skylar Mays,Skylar,1610612737,ATL,23,Mid-Range,0,1,0
51,0,5/16/21,ATL,1610612737,HOU,W 124-95,124,95,29,121.4,1,1630219,Skylar Mays,Skylar,1610612737,ATL,23,Left Corner 3,1,1,1
52,0,5/16/21,ATL,1610612737,HOU,W 124-95,124,95,29,121.4,1,1630219,Skylar Mays,Skylar,1610612737,ATL,23,Right Corner 3,0,0,0
53,0,5/16/21,ATL,1610612737,HOU,W 124-95,124,95,29,121.4,1,1630219,Skylar Mays,Skylar,1610612737,ATL,23,Above the Break 3,1,3,0.333
54,0,5/16/21,ATL,1610612737,HOU,W 124-95,124,95,29,121.4,1,1630219,Skylar Mays,Skylar,1610612737,ATL,23,Backcourt,0,0,0
55,0,5/16/21,ATL,1610612737,HOU,W 124-95,124,95,29,121.4,1,1630219,Skylar Mays,Skylar,1610612737,ATL,23,Corner 3,1,1,1
56,0,5/16/21,ATL,1610612737,HOU,W 124-95,124,95,29,121.4,1,203524,Solomon Hill,Solomon,1610612737,ATL,30,Restricted Area,0,0,0
57,0,5/16/21,ATL,1610612737,HOU,W 124-95,124,95,29,121.4,1,203524,Solomon Hill,Solomon,1610612737,ATL,30,In The Paint (Non-RA),0,1,0
58,0,5/16/21,ATL,1610612737,HOU,W 124-95,124,95,29,121.4,1,203524,Solomon Hill,Solomon,1610612737,ATL,30,Mid-Range,0,0,0
59,0,5/16/21,ATL,1610612737,HOU,W 124-95,124,95,29,121.4,1,203524,Solomon Hill,Solomon,1610612737,ATL,30,Left Corner 3,1,2,0.5
60,0,5/16/21,ATL,1610612737,HOU,W 124-95,124,95,29,121.4,1,203524,Solomon Hill,Solomon,1610612737,ATL,30,Right Corner 3,0,0,0
61,0,5/16/21,ATL,1610612737,HOU,W 124-95,124,95,29,121.4,1,203524,Solomon Hill,Solomon,1610612737,ATL,30,Above the Break 3,1,4,0.25
62,0,5/16/21,ATL,1610612737,HOU,W 124-95,124,95,29,121.4,1,203524,Solomon Hill,Solomon,1610612737,ATL,30,Backcourt,0,0,0
63,0,5/16/21,ATL,1610612737,HOU,W 124-95,124,95,29,121.4,1,203524,Solomon Hill,Solomon,1610612737,ATL,30,Corner 3,1,2,0.5
64,0,5/16/21,ATL,1610612737,HOU,W 124-95,124,95,29,121.4,1,203503,Tony Snell,Tony,1610612737,ATL,29,Restricted Area,2,3,0.667
